Course Name,Course Description,Credits
ACTG 211, Intro Accounting I,4.00
J 404, Internship,1.00-9.00
 ,12602,34,40,tba,tba,tba,STAFF,
J 405, Reading,1.00-5.00
 ,12603,10,10,tba,tba,tba,STAFF,
J 406, Practicum,1.00-12.00
 ,12604,10,20,tba,tba,tba,STAFF,
J 408, Wrk Allen Hall Pub Rel,2.00
 ,12606,2,73,1800-1950,t,141 ALL,Matthews K,
J 408, Wrk Confidence,2.00
 ,12607,4,20,1600-1750,t,211 ALL,Brandow D,M
 ,12608,7,20,1600-1750,r,211 ALL,Brandow D,M
J 408, Wrk Ad Team,2.00
 ,12609,10,26,1600-1650,tr,140 ALL,Swangard P,M
J 408, Wrk Allen Hall Advert,1.00-6.00
 ,12605,3,68,1800-1950,w,141 ALL,Ewald D,
J 410, Honors Thesis Prospect,1.00
 ,12612,9,18,1200-1350,t,211 ALL,Newell B,
J 410, Student Voice,1.00
 ,12613,11,20,1200-1350,f 9/26-10/13,211 ALL,Madison E,M
DIS,12613,11,20,1200-1350,f 10/20,101 ALL
DIS,12613,11,20,1200-1350,f 10/27-12/03,211 ALL
J 410, Colombia Exp,1.00
 ,16155,3,15,1800-1950,m 10/09-11/20,307 ALL,Madison E,P
J 410, Media Innovation Lab,2.00
 ,16104,11,20,1000-1150,f,314 ALL,Madison E,
J 410, Living in Our Valley,4.00
 ,12614,9,18,1000-1150,tr,130 ALL,Kjellstrand T,
J 410, Sports Photography,4.00
 ,16371,4,12,1200-1350,tr,130 ALL,Morrison D, 
DIS,16371,4,12,1800-2150,f,TBA TBA
J 411M, US Film Industry,4.00
 ,12620,0,17,1000-1150,mw,214 MCK,Hanna E,!M
J 415, Media Stud Res Methods,4.00
 ,15243,12,20,1200-1350,tr,318 ALL,Soderlund G,!M
J 420, Doc Pre-Production,4.00
 ,12621,11,18,1600-1750,mw,211 ALL,Block M,!$M
J 421, Documentary Production,4.00
J 429, Top Studying Games,4.00
 ,12622,0,35,0800-0950,tr,141 ALL,Wilson A,!M
J 429, Top TV & Society,4.00
 ,12623,2,28,1200-1350,tr,140 ALL,Sen B,!M8
J 430, Top Civil Right & Film,4.00
 ,12624,0,28,1400-1550,tr,101 ALL,Miller D,!M
J 430, Top CrossCult Monsters,4.00
 ,12625,1,28,1400-1550,mw,125 LLCN,Phillips W,!M
J 431, Top Comprtiv Media Law,4.00
 ,15245,22,28,1600-1750,tr,230 LA,Youm K,!M
J 443, Advertising Media Plan,4.00
 ,12628,0,30,1600-1750,t,252 STB,Graham E,!M
DIS,12628,0,30,1600-1750,r,SYNC WEB
J 448, Advertising Campaigns,4.00
 ,12630,12,30,1000-1150,mw,140 ALL,Anderson S,!M
J 452, Strat Pub Relat Comm,4.00
 ,12632,0,16,1200-1350,mw,314 ALL,Peyton L,!M9
 ,12633,5,16,1400-1550,mw,314 ALL,Peyton L,!M9
J 453, Strat Planning & Cases,4.00
 ,15247,0,25,1200-1350,tr,189 PLC,Mundy D,!M
J 454, Public Relat Campaigns,4.00
 ,12636,9,25,1200-1350,tr,248 GER,Schillinger A,!M
J 457, Curiosity for Strateg,4.00
 ,12637,0,24,1000-1150,tr,214 FR,Koranda D,!M
J 458, Writ Design Concepts,4.00
 ,12638,1,18,1200-1350,tr,306 ALL,Anderson S,!M
 ,12639,0,18,1400-1550,mw,302 ALL,Anderson S,!M
 ,12640,0,18,1000-1150,tr,318 ALL,McDonnell T,!M8
 ,12641,2,18,1600-1750,tr,303 ALL,Ewald D,!M
J 459, Branding and Content,4.00
 ,15248,1,24,1600-1750,tr,301 CHA,McDonnell T,!M9
J 460, Top Advert & Culture,4.00
 ,12643,2,70,1000-1150,mw,141 ALL,Elias T,!M
J 460, Top Leadership Tools,4.00
 ,12644,1,24,1800-2050,m,140 ALL,Gorham S,!M
J 460, Top Adver Dsgn & Prod,4.00
 ,12645,3,30,1800-2050,t,140 ALL,Asbury S,!M
J 460, Top Design Studio,4.00
 ,12646,5,18,1600-1750,tr,202 CHA,Asbury S,!M
J 460, Top Client Side Mgmt,4.00
 ,12647,1,24,1800-2050,w,245 LIL,Gorham S,!M
J 460, Top Sports Brand Strat,4.00
 ,12649,0,30,0900-1150,f,141 ALL,Swangard P,!M
J 460, Top Ideasmithing,4.00
 ,12650,0,24,1800-2050,r,140 ALL,Rickert B,!M
J 460, Top Comms Env&Soc Just,4.00
 ,12652,13,30,1400-1550,tr,214 FR,Cohen A,!M
J 461, Newspaper Editing,4.00
 ,12653,0,18,1200-1350,tr,302 ALL,Kwasnik M,!M
J 462, Reporting II,4.00
 ,12654,3,18,0800-0950,mw,302 ALL,Mortensen C,!M9
 ,12655,0,18,1000-1150,tr,302 ALL,Furman M,!M
 ,12656,0,18,1400-1550,tr,303 ALL,Furman M,!M
 ,12657,5,5,1600-1750,tr,306 ALL,Radcliffe D,!M
J 463, Top Investigative Rptg,4.00
 ,12658,2,15,1400-1550,tr,130 ALL,Walth B,!M
J 463, Top Local Beat Rptg,4.00
 ,12659,10,15,1800-1950,tr,318 ALL,Pietsch C,!M
J 463, Top Social Media Jnlsm,4.00
 ,12660,0,15,1200-1350,tr,303 ALL,Radcliffe D,!M
J 463, Top Audio Storytelling,4.00
 ,15249,2,16,1000-1150,m,SYNC WEB,DeVigal A,!M9
DIS,15249,2,16,1000-1150,w,211 ALL
J 463, Top Audio Storytelling,4.00
J 466, Top Multimedia Story,4.00
 ,12661,6,18,1200-1350,mw,303 ALL,Park S,!M
J 480, Top Crisis Comm,4.00
 ,12662,0,30,1000-1150,tr,104 CON,Matthews K,M
J 480, Top Sports PR,4.00
 ,12663,2,30,1000-1150,mw,203 CON,Wear H,M
J 480, Top Sustainability PR,4.00
J 483, Journalistic Interview,4.00
 ,12664,7,18,1200-1350,tr,314 ALL,Walth B,!M
J 494, Strat Comm Research,4.00
 ,12665,0,40,1200-1350,mw,246 GER,Shafer A,!M
JDST 212, Med/Early Mod Judaism >1 >GP >IP,4.00
 ,12749,1,40,1200-1350,tr,250 CLS,Goldstein M, 
JDST 352, Jewish Lit & Culture >1,4.00
 ,12750,8,30,1200-1320,mw,130 GSH,Librett J, 
JDST 353, Jewish Image and Media >1 >US,4.00
 ,16040,0,11,1200-1320,mw,627 PLC,Hosny Ramadan Mohamed B, 
JDST 403, Thesis,1.00-12.00
 ,12751,5,5,tba,tba,tba,STAFF,
JDST 405, Reading,1.00-12.00
 ,12752,5,5,tba,tba,tba,STAFF,
JPN 101, 1st Year Japanese,5.00
Lecture,12754,7,30,0800-0850,mwf,214 FR,Nakadate N,AaY
+ Dis,12755,4,15,0800-0850,tr,206 FR,Jiang M,Aa
+ Dis,12756,3,15,0800-0850,tr,221 FR,Takei C,Aa
Lecture,12757,4,30,0900-0950,mwf,214 FR,Nakadate N,AaY
+ Dis,12758,2,15,0900-0950,tr,222 LA,Jiang M,Aa
+ Dis,12759,2,15,0900-0950,tr,44 COL,Takei C,Aa
Lecture,12760,0,30,1000-1050,mwf,214 FR,Nakadate N,AaY
+ Dis,12761,0,15,1000-1050,tr,102 PETR,Strikwerda T,Aa
+ Dis,12762,0,15,1000-1050,tr,125 LLCN,Takei C,Aa
Lecture,12763,3,30,1100-1150,mwf,214 FR,Ikei R,AaY
+ Dis,12764,2,15,1100-1150,tr,125 LLCN,Jiang M,Aa
+ Dis,12765,1,15,1100-1150,tr,252 STB,Lam S,Aa
Lecture,12766,3,30,1200-1250,mwf,214 FR,Ikei R,AaY
+ Dis,12767,3,15,1200-1250,tr,104 CON,Strikwerda T,Aa
+ Dis,12768,0,15,1200-1250,tr,301 CON,Lam S,Aa
Lecture,12769,0,30,1300-1350,mwf,214 FR,Ikei R,AaY
+ Dis,12770,0,15,1300-1350,tr,104 CON,Strikwerda T,Aa
+ Dis,12771,0,15,1300-1350,tr,301 CON,Lam S,Aa
JPN 201, 2nd Year Japanese >1,5.00
Lecture,12772,7,18,0900-0950,mwf,240 TYKE,Hashimoto R,!AabY
+ Dis,12773,7,18,0900-0950,tr,473 MCK,Sasakawa H,Aa
Lecture,12775,6,26,1000-1050,mwf,240 TYKE,Hashimoto R,!AabY
+ Dis,12776,2,13,1000-1050,tr,123 MCK,Sasakawa H,Aa
+ Dis,12777,4,13,1000-1050,tr,348 MCK,Fukuda T,Aa
Lecture,12778,10,26,1100-1150,mwf,240 TYKE,Hashimoto R,!AabY
+ Dis,12779,2,13,1100-1150,tr,254 STB,Sasakawa H,Aa
+ Dis,12780,8,13,1100-1150,tr,246 GER,Sameshima T,Aa
Lecture,12781,1,26,1200-1250,mwf,240 TYKE,Furikado-Koranda Y,!AabY
+ Dis,12782,1,12,1200-1250,tr,347 MCK,Fukuda T,Aa
+ Dis,12783,0,14,1200-1250,tr,345 MCK,Sameshima T,Aa
Lecture,12784,3,26,1300-1350,mwf,240 TYKE,Furikado-Koranda Y,!AabY
+ Dis,12785,2,13,1300-1350,tr,471 MCK,Fukuda T,Aa
+ Dis,15513,1,13,1300-1350,tr,345 MCK,Sameshima T,!Aa
JPN 250, Manga Millennium >1 >GP >IC,4.00
Lecture,12786,2,75,1600-1720,mw,229 MCK,Walley T,!U
+ Dis,12787,1,25,1000-1050,f,240B MCK,Chung A, 
+ Dis,12788,0,25,1100-1150,f,240B MCK,Chung A, 
+ Dis,12789,1,25,1300-1350,f,122 MCK,Chung A,!U
JPN 301, 3rd Year Japanese >1,5.00
Lecture,12790,2,24,1100-1150,mwf,222 LA,O'Brien Y,!AabY
+ Dis,12791,1,12,1100-1150,tr,340 TYKE,Sato H,Aa
+ Dis,12792,1,12,1100-1150,tr,322 LIB,Lam F,Aa
Lecture,12793,1,24,1200-1250,mwf,222 LA,O'Brien Y,!AabY
+ Dis,12794,1,12,1200-1250,tr,184 PLC,Lam F,Aa
+ Dis,12795,0,12,1200-1250,tr,217 FR,Sato H,Aa
Lecture,15514,0,12,1000-1050,mwf,222 LA,O'Brien Y,!AabY
+ Dis,15515,0,12,1000-1050,tr,322 LIB,Lam F,!Aa
JPN 305, Intro Japanese Lit >1 >GP >IC,4.00
 ,12796,0,35,1600-1720,tr,202 CAS,Walley T,!
JPN 401, Research,1.00-4.00
 ,12797,10,10,tba,tba,tba,STAFF,
JPN 403, Thesis,1.00-6.00
 ,12798,10,10,tba,tba,tba,STAFF,HM
JPN 405, Reading,1.00-21.00
 ,12799,10,10,tba,tba,tba,STAFF,
JPN 410, Women in Modern Japan,4.00
 ,15517,3,20,1200-1320,tr,121 MCK,Freedman A,8
JPN 411, 4th Yr Spoken Japanese,4.00
 ,12802,6,25,1200-1320,tr,214 FR,Nakadate N,!Aab
DIS,12802,6,25,1200-1250,f,340 TYKE
JPN 414, 4th Yr Read/Writ Japan,4.00
 ,12803,3,25,1400-1520,tr,151 MCK,Furikado-Koranda Y,!Aab
DIS,12803,3,25,1400-1450,f,240 TYKE
KRN 101, 1st Yr Korean,5.00
Lecture,12818,3,18,1000-1050,mwf,45 COL,Woo S,AY
+ Dis,15518,3,18,1000-1050,tr,42 LIB,Ko K,!
Lecture,12820,3,28,1100-1150,mwf,45 COL,Woo S,AY
+ Dis,12821,2,14,1100-1150,tr,222 LIB,Ko K,A
+ Dis,12822,1,14,1100-1150,tr,107 PETR,Woo S,A
Lecture,12823,0,28,1300-1350,mwf,340 TYKE,Woo S,AY
+ Dis,12824,0,14,1300-1350,tr,222 LIB,Ko K,A
+ Dis,12825,0,14,1300-1350,tr,107 PETR,Yu Y,A
KRN 151M, Intro to Korean Cinema >1 >GP >IC,4.00
Lecture,12826,0,50,1600-1920,t,125 MCK,Kim D, 
+ Dis,12827,0,25,1600-1650,r,105 PETR,Cheong S, 
+ Dis,12828,0,25,1700-1750,r,107 PETR,Cheong S, 
KRN 201, 2nd Yr Korean >1,5.00
Lecture,12830,3,28,1000-1050,mwf,44 COL,Lee C,!AY
+ Dis,12831,0,14,1000-1050,tr,107 PETR,Jung Y,A
+ Dis,12832,3,14,1000-1050,tr,221 FR,Yu Y,A
Lecture,12833,0,28,1100-1150,mwf,44 COL,Lee C,!AY
+ Dis,12834,0,14,1100-1150,tr,206 FR,Yu Y,A
+ Dis,12835,0,14,1100-1150,tr,103 PETR,Jung Y,A
KRN 301, 3rd Year Korean >1,5.00
 ,12836,9,28,1200-1320,mw,44 COL,Lee C,!A
DIS,12836,9,28,1200-1250,f,44 COL
KRN 399, Sp St Intro to Korea,4.00
 ,15519,15,20,1400-1520,tr,193 ESL,Kim J, 
KRN 410, Female Figures KRN,4.00
 ,15520,10,17,1600-1720,tr,225 FR,Kim J, 
LA 260, Understand Landscapes >1,4.00
 ,12839,15,250,1600-1750,tr,182 LIL,Shirtcliff B,!U
LA 326, Plants: Fall,4.00
 ,12840,0,30,1100-1250,mw,278 LA,Densmore K,
LA 337, Top Dsgn Sustain Wrld,4.00
 ,12842,55,142,0900-0950,mw,220 CHA,Russel K,!8U
LA 390, Urban Farm,4.00
 ,12843,1,60,1200-1350,tr,221 MCK,Keeler H,$
 ,12844,0,60,1500-1550,tr,211 LIL,Keeler H,$
DIS,12844,0,60,1600-1650,tr,220 CHA
LA 401, Research,1.00-21.00
 ,12845,10,10,tba,tba,tba,STAFF,
LA 401, Res Reading,1.00-21.00
 ,12846,10,10,tba,tba,tba,STAFF,
LA 404, Internship,1.00-12.00
 ,16279,16,16,tba,tba,tba,STAFF,
LA 405, Sp Pr Global Sustain,4.00
 ,16434,8,20,1730-2020,t,231 LA,Ko Y,
LA 405, Special Problems,1.00-12.00
 ,12847,8,10,tba,tba,tba,STAFF,
 ,12848,10,10,tba,tba,tba,STAFF,
LA 406, Practicum,1.00-12.00
 ,12849,10,10,tba,tba,tba,STAFF,
LA 410, Drawing the Landscape,4.00
 ,16580,1,16,1000-1150,mw,231 LA,Chan L,$
LA 413, Analyzing Land Systems,4.00
 ,12850,3,41,1000-1150,mw,101 MCK,Mhuireach G,!
LA 439, Landsc Arch Des & Proc,6.00
 ,12851,0,16,1300-1650,mwf,310 LA,Honeyman J,!$
LA 441, Princ Applied Ecology,4.00
 ,12852,7,36,1400-1650,r,206 LA,Stapleton E,!$
LA 450, Top Adv Landscpe Media,2.00
 ,12854,11,30,0900-0950,tr,231 LA,Lopez Buson I,
LA 451, Landscape Media I,2.00
 ,12855,16,40,1200-1320,tr,279 LA,Vierck I, 
LA 464, LS Mat & Constr I,4.00
 ,12857,1,16,0900-1050,mw,278 LA,Duhrkoop-Galas A,
DIS,12857,1,16,0900-1150,f,278 LA
LA 474, Hist Landscape Arch I,4.00
 ,12859,26,60,1600-1720,tr,229 MCK,Matthews L,$
LA 489, Site Planning & Design,6.00
 ,12860,7,16,1300-1650,mwf,308 LA,Borden D,!$
 ,12861,5,16,1300-1650,mwf,307 LA,Stapleton E,!$
LA 489, PHANTOM Site Plan Dsgn,6.00
 ,12862,0,0,1300-1650,mwf,TBA TBA,tba,!$
LA 494, Land Planning & Design,6.00
 ,12863,2,16,1300-1650,mwf,400N LA,Chan L,!$
LAS 401, Research,1.00-4.00
 ,12891,15,15,tba,tba,tba,STAFF,
LAS 403, Thesis,1.00-4.00
 ,12892,15,15,tba,tba,tba,STAFF,
LAS 405, Reading,1.00-4.00
 ,12893,15,15,tba,tba,tba,STAFF,
LAT 101, First-Year Latin,5.00
 ,12894,6,25,1300-1350,mtwrf,347 MCK,Calhoon C,9
LAT 301, Top Seneca >1,4.00
 ,12895,13,25,1100-1150,mwf,101 ALL,Chamberlain D,9
LAT 405, Reading,1.00-21.00
 ,12896,5,5,tba,tba,tba,STAFF,
LAT 411, Top Ovid's Heroides,4.00
 ,12897,1,7,1400-1520,tr,358 SC,Bowditch P, 
LAW 101, Intro to American Law,4.00
 ,12900,1,120,1200-1350,tr,175 KNI,Cadaret D, 
LAW 102, Intro to Criminal Law >2,4.00
 ,12901,0,50,1400-1550,tr,166 LA,Sati J,8
LAW 204, Immigration/Citizenshp >2 >IP >US,4.00
 ,12907,5,50,1400-1550,mw,241 KNI,McKinley M,9
LAW 410, Death Penalty,4.00
 ,12908,0,40,1000-1150,mw,241 KNI,Rocklin R, 
LIB 405, Read GIS Geologic Data,3.00
 ,12912,1,1,-, , ,Walton D,
LING 101, Intro to Language >2,4.00
Lecture,12913,3,120,1400-1520,mw,110 FEN,Gildea S,!8U
+ Dis,12914,0,30,1000-1050,r,252 STB,Mazzuchi E, 
+ Dis,12915,2,30,1000-1050,r,253 STB,Clement N, 
+ Dis,12916,1,30,1200-1250,r,154 STB,Mazzuchi E,!U
+ Dis,15605,0,30,0900-0950,r,253 STB,Clement N,!U
LING 144, Lrn How to Learn Lang >2,4.00
Lecture,12918,21,113,1000-1120,tr,220 HED,Yerian K,!9U
+ Dis,12919,0,25,1000-1050,f,106 FR,Halima B,!U
+ Dis,12920,0,31,1000-1050,f,199 ESL,Teubner-Keller C, 
+ Dis,12921,4,25,1200-1250,f,101 MCK,Halima B, 
+ Dis,12922,17,32,1200-1250,f,191 ANS,Teubner-Keller C, 
LING 150, Structur English Words >1,4.00
 ,12924,0,60,1200-1250,mwf,166 LA,Jones W,s9
 ,15606,1,60,0900-0950,mwf,105 ESL,Guan X,9
LING 201, Language & Power in US >2 >IP >US,4.00
Lecture,12925,9,128,1400-1520,tr,221 ALL,Weissler R, 
+ Dis,12926,0,32,1300-1350,f,248 GER,Staggs C, 
+ Dis,12928,0,32,1400-1450,f,303 GER,Staggs C,!U
+ Dis,12929,9,32,1400-1450,f,246 GER,Morales Curiel S, 
+ Dis,15607,0,32,1200-1250,f,248 GER,Morales Curiel S,!U
LING 301, Intro Linguistic Analy >2,4.00
Lecture,12930,1,50,1400-1520,mw,240C MCK,Taylor-Adams A,G
+ Dis,12931,0,25,1300-1350,r,253 STB,Diantoro C, 
+ Dis,12932,1,25,1400-1450,r,253 STB,Diantoro C, 
LING 311, Phonetics & Phonology,4.00
Lecture,15608,9,48,1000-1120,mw,145 STB,Gildea S,!8
+ Dis,16647,3,24,1100-1150,f,199 ESL,SanGregory E,!
+ Dis,16648,6,24,1000-1050,f,189 PLC,SanGregory E,!
LING 401, Research,1.00-21.00
 ,12936,15,15,tba,tba,tba,STAFF,
LING 403, Thesis,1.00-12.00
 ,12937,9,10,tba,tba,tba,STAFF,
LING 404, Internship,1.00-12.00
 ,12938,15,15,tba,tba,tba,STAFF,
LING 405, Reading,1.00-21.00
 ,12939,15,15,tba,tba,tba,STAFF,
LING 407, Sem Neurolinguistics,4.00
LING 407, Sem Theory of Syntax,4.00
LING 415, Semantics,4.00
 ,12943,1,25,1600-1750,mw,202 CAS,Perez Baez G,!
LING 444, 2nd Lang Acquisition,4.00
Lecture,12944,0,45,1200-1320,tr,166 LA,Sykes J,G
+ Dis,12945,0,22,1300-1350,f,301 GER,Sung H, 
+ Dis,12946,0,23,1400-1450,f,125 LLCN,Sung H, 
LING 493, Corpus Linguistics,4.00
 ,15609,6,25,1200-1350,mw,301 CON,Kapatsinski V,!8
LT 199, Sp St Turkish I,1.00
 ,12962,7,15,-, ,TBA TBA,Khalsa H,!8
LT 199, Sp St Hindi/Urdu I,1.00
 ,12963,12,15,-, ,TBA TBA,Khalsa H,!8
LT 199, Sp St Vietnamese I,1.00
 ,12964,13,15,-, ,TBA TBA,Khalsa H,!8
LT 199, Sp St Dutch I,1.00
LT 199, Sp St Nepali I,1.00
LT 199, Sp St Ukrainian I,1.00
 ,12968,9,15,-, ,TBA TBA,Khalsa H,!8
LT 199, Sp St Ukrainian I,1.00
 ,12968,9,15,-, ,TBA TBA,Khalsa H,!8
LT 199, Sp St Thai I,1.00
 ,15614,13,15,-, ,TBA TBA,Khalsa H,!8
LT 199, Sp St Persian/Farsi I,1.00
 ,15615,11,15,-, ,TBA TBA,Khalsa H,!8
LT 199, Sp St Tagalog I,1.00
 ,16492,9,15,-, ,TBA TBA,Khalsa H,!
LT 402, Superv College Teach,1.00-12.00
 ,12969,10,10,tba,tba,tba,STAFF,
LT 409, Terminal Project,1.00-12.00
 ,12970,10,10,tba,tba,tba,STAFF,
LT 428, Teach Eng Cul & Lit,4.00
 ,12971,11,15,1000-1150,mw,106 FR,Pashby P, 
LT 436, Dsgn Learn Lang Sys,4.00
 ,12972,2,10,1400-1550,tr,154 STB,Yerian K,!8
LT 437, Second Lang Teach Prac,4.00
 ,12973,10,10,1000-1150,f,473 MCK,Pashby P,!
MATH 101, Fnd Alg & Mth Modeling,4.00
 ,12980,1,30,0800-0850,mtwf,260 TYKE,Nezol T,!Y
 ,12981,0,30,0800-0850,mtwf,112 WIL,Bevans T,!
 ,12982,0,30,0900-0950,mtwf,260 TYKE,Foster L,!
 ,12983,0,30,0900-0950,mtwf,151 STB,Henderson K,!Y
 ,12984,0,30,1000-1050,mtwf,260 TYKE,Homan B,!
 ,12985,0,30,1000-1050,mtwf,154 STB,Bevans T,!
 ,12986,0,30,1100-1150,mtwf,151 STB,Henderson K,!Y
 ,12987,0,30,1100-1150,mtwf,154 STB,Pohl K,!Y
 ,12988,0,30,1200-1250,mtwf,260 TYKE,Nezol T,!Y
 ,12989,0,30,1200-1250,mtwf,230 LA,Nguyen D,!
 ,12990,0,30,1200-1250,mtwf,154 STB,Pohl K,!Y
 ,12991,0,30,1300-1350,mtwf,260 TYKE,Rise A,!
 ,12992,0,30,1300-1350,mtwf,230 LA,Nguyen D,!
 ,12993,2,30,1400-1450,mtwf,340 TYKE,Sinha D,!
 ,12994,0,30,1400-1450,mtwf,230 LA,Snyder R,!Y
 ,12995,0,30,1500-1550,mtwr,260 TYKE,Snyder R,!Y
 ,12996,0,30,1600-1650,mtwr,112 WIL,Washburn S,!
 ,12997,1,30,1600-1750,tr,340 TYKE,Snyder R,!Y
 ,12998,1,30,1800-1950,tr,260 TYKE,Snyder R,!Y
MATH 105Z, Math in Society >4,4.00
Lecture,15763,1,150,0830-0950,mw,221 ALL,Kleshcheva E,!
+ Dis,15766,0,30,1300-1350,r,230 LA,Kleshcheva E,!
+ Dis,15767,1,30,1300-1350,r,154 STB,Kleshcheva E,!
+ Dis,15768,0,30,1400-1450,r,230 LA,Kleshcheva E,!
+ Dis,15769,0,30,1400-1450,r,105 FEN,Kleshcheva E,!
+ Dis,15770,0,30,1500-1550,r,122 MCK,Kleshcheva E,!
Lecture,15764,0,148,1600-1720,mw,110 FEN,Fisher C,!
+ Dis,15771,0,30,1500-1550,r,184 PLC,Fisher C,!
+ Dis,15772,0,30,1500-1550,r,132 GSH,Fisher C,!
+ Dis,15773,0,30,1600-1650,r,254 STB,Fisher C,!
+ Dis,15774,0,30,1600-1650,r,251 STB,Fisher C,!
+ Dis,15775,0,28,1700-1750,r,45 COL,Fisher C,!
MATH 106, University Math II >4,4.00
Lecture,13012,4,140,1200-1320,tr,145 STB,Steinberg D,!
+ Dis,13013,0,25,1500-1550,r,101 VOL,Steinberg D, 
+ Dis,13014,1,28,1600-1650,r,122 MCK,Steinberg D, 
+ Dis,13015,0,29,1600-1650,r,102 PETR,Steinberg D, 
+ Dis,13016,2,29,1700-1750,r,301 GER,Steinberg D, 
+ Dis,13017,1,29,1700-1750,r,248 GER,Steinberg D, 
MATH 111Z, PreCalc I: Functions >5,4.00
Lecture,15776,23,288,1600-1720,mw,180 PLC,Kleshcheva E,!U
+ Dis,15777,5,28,1600-1650,r,32 TYKE,Xu Z,!
DIS,15777,5,28,0800-0850,f,44 COL
+ Dis,15778,3,28,1800-1850,r,45 COL,Christiansen A,!
DIS,15778,3,28,1000-1050,f,242 GER
+ Dis,15779,0,28,1500-1550,r,340 TYKE,Wallace I,!U
DIS,15779,0,28,0900-0950,f,340 TYKE
+ Dis,15780,3,28,1700-1750,r,44 COL,Xu Z,!
DIS,15780,3,28,0900-0950,f,117 FEN
+ Dis,15781,3,28,1600-1650,r,471 MCK,Lu J,!U
DIS,15781,3,28,1000-1050,f,245 STB
+ Dis,15782,3,30,1700-1750,r,253 STB,Liu H,!
DIS,15782,3,30,1100-1150,f,245 STB
+ Dis,15783,4,28,1800-1850,r,44 COL,Lu J,!
DIS,15783,4,28,1200-1250,f,32 TYKE
+ Dis,15784,0,30,1500-1550,r,131 GSH,Christiansen A,!
DIS,15784,0,30,1100-1150,f,146 HED
+ Dis,15785,2,30,1700-1750,r,254 STB,Wallace I,!
DIS,15785,2,30,1200-1250,f,122 MCK
+ Dis,15786,0,30,1800-1850,r,117 FEN,Liu H,!
DIS,15786,0,30,1300-1350,f,204 TYKE
Lecture,15787,11,304,1200-1320,mw,150 COL,Henderson K,!U
+ Dis,15788,1,28,1600-1650,r,151 STB,Olama H,!U
DIS,15788,1,28,1100-1150,f,117 FEN
+ Dis,15789,4,28,1700-1750,r,214 FR,Vanderark S,!U
DIS,15789,4,28,1000-1050,f,140 TYKE
+ Dis,15790,0,30,1800-1850,r,214 FR,Vanderark S,!
DIS,15790,0,30,1200-1250,f,301 GER
+ Dis,15791,1,28,1600-1650,r,252 STB,Bagherifard N,!U
DIS,15791,1,28,1000-1050,f,110 WIL
+ Dis,15792,1,30,1700-1750,r,112 WIL,Brosnahan K,!
DIS,15792,1,30,1300-1350,f,175 LIL
+ Dis,15793,3,30,1800-1850,r,112 WIL,Brosnahan K,!
DIS,15793,3,30,1400-1450,f,151 STB
+ Dis,15794,0,28,1500-1550,r,251 STB,Bagherifard N,!U
DIS,15794,0,28,1100-1150,f,110 WIL
+ Dis,15795,1,30,1700-1750,r,240 TYKE,Olama H,!
DIS,15795,1,30,1400-1450,f,101 PETR
+ Dis,15796,0,36,1500-1550,r,105 FEN,Baker L,!
DIS,15796,0,36,1300-1350,f,166 LA
+ Dis,15797,0,36,1600-1650,r,253 STB,Baker L,!
DIS,15797,0,36,1200-1250,f,245 STB
Lecture,15798,4,280,0830-0950,mw,182 LIL,Fisher C,!
+ Dis,15799,0,28,1500-1550,r,230 LA,Ivanov V,!
DIS,15799,0,28,0900-0950,f,360 CON
+ Dis,15800,0,28,1600-1650,r,B042 PSC,O'Harrow J,!
DIS,15800,0,28,0800-0850,f,230 LA
+ Dis,15801,0,28,1700-1750,r,B042 PSC,Alioni B,!
DIS,15801,0,28,0900-0950,f,233 TYKE
+ Dis,15802,1,28,1500-1550,r,253 STB,Alioni B,!
DIS,15802,1,28,1000-1050,f,B042 PSC
+ Dis,15803,0,28,1600-1650,r,154 STB,Ivanov V,!
DIS,15803,0,28,1100-1150,f,166 LA
+ Dis,15804,1,28,1700-1750,r,246 GER,Mukherjee A,!
DIS,15804,1,28,1200-1250,f,175 LIL
+ Dis,15805,0,28,1800-1850,r,230 LA,Anginski Cotosky H,!
DIS,15805,0,28,1200-1250,f,246 GER
+ Dis,15806,0,28,1500-1550,r,254 STB,Mukherjee A,!
DIS,15806,0,28,1000-1050,f,151 STB
+ Dis,15807,1,28,1700-1750,r,252 STB,Anginski Cotosky H,!
DIS,15807,1,28,1300-1350,f,202 CAS
+ Dis,15808,1,28,1800-1850,r,B042 PSC,O'Harrow J,!
DIS,15808,1,28,1100-1150,f,233 TYKE
 ,15809,7,36,1800-1950,tr,105 FEN,Jaramillo Diaz S,!
MATH 112Z, PreCalc II: Trigonomet >5,4.00
 ,15810,0,36,0800-0850,mtwf,101 ALL,Windes E,!
 ,15811,0,36,0900-0950,mtwf,101 ALL,Nordstrom V,!
 ,15812,0,36,1000-1050,mtwf,107 ESL,Nordstrom V,!
 ,15813,1,36,1000-1050,mtwf,233 TYKE,Windes E,!
 ,15814,1,36,1100-1150,mtwf,107 ESL,Harker H,!
 ,15815,0,28,1200-1250,mtwf,B042 PSC,Pazdan-Siudeja L,!
 ,15816,0,36,1300-1350,mtwf,107 ESL,Benko T,!Y
 ,15817,0,36,1400-1450,mtwf,107 ESL,Benko T,!Y
 ,15818,5,36,1400-1450,mtwf,233 TYKE,Buran B,!
 ,15819,0,36,1500-1550,mtwr,107 ESL,Gossow F,!
