Course Name,Course Description,Credits,Section Type,CRN,Available Seats,Total Seats,Days,Time,Location,Instructor,Requirements
CS 425,Princ of Program Lang,4.00,Lecture,11463,51,90,0830-0950,mw,125 MCK,Antoy S,!MA8
CS 425,Princ of Program Lang,4.00,+ Dis,11464,51,90,0900-0950,f,125 MCK,Yapucuoglu M,!
CS 431,Intro Parallel Comput,4.00,Lecture,15625,6,21,1200-1250,mwf,303 GER,Choi J,!8
CS 432,Intro to Networks,4.00,Lecture,11465,3,50,1400-1520,tr,145 STB,Li J,!M9
CS 443,User Interfaces,4.00,Lecture,11466,6,18,1000-1120,tr,B042 PSC,Hornof A,!MA
CS 471,Intro Artificial Intel,4.00,Lecture,11467,24,50,1200-1250,mwf,110 WIL,Nguyen T,!M
DAN 125,Top First Year Seminar,1.00,Lecture,11491,14,20,0900-0950,f,354 GRX,Garner B,N/A
DAN 241,Screendance Hst & Thry >1,4.00,Lecture,16513,0,15,1400-1550,tr,350 GRX,Mockli S,N/A
DAN 255,Dance Production I,3.00,Lecture,11493,22,35,1400-1550,mw,353 GRX,Garner B,N/A
DAN 260,Anatomy Hum Movement >3,4.00,Lecture,11494,0,28,1400-1550,tr,352 GRX,Honka R,N/A
DAN 271,Top Contact Improv,1.00,Lecture,11495,22,35,1200-1320,tr,350 GRX,Van Ummersen M,!
DAN 280,Dance Loft Performance,1.00,Lecture,11496,0,10,1400-1550,mw,350 GRX,Thomas H,$
DAN 360,Dance Kinesiology,4.00,Lecture,11497,13,30,1400-1550,mw,352 GRX,James J,N/A
DAN 401,Research,1.00-4.00,Lecture,11498,10,10,tba,tba,tba,STAFF,N/A
DAN 403,Thesis,1.00-12.00,Lecture,11499,10,10,tba,tba,tba,STAFF,N/A
DAN 404,Internship,1.00-4.00,Lecture,11500,9,10,tba,tba,tba,STAFF,!
DAN 405,Reading,1.00-21.00,Lecture,11501,9,10,tba,tba,tba,STAFF,N/A
DAN 406,Practicum,1.00-12.00,Lecture,11502,6,10,tba,tba,tba,STAFF,N/A
DAN 408,Wrk Performance I,1.00,Lecture,11503,30,30,-,N/A,N/A,Cherry C,!$
DAN 408,Wrk Performance I,1.00,Lecture,16316,30,30,-,N/A,N/A,Garner B,!$
DAN 408,Wrk Performance I,1.00,Lecture,16317,26,30,-,N/A,N/A,Honka R,!$
DAN 408,Wrk Performance I,1.00,Lecture,16318,29,30,-,N/A,N/A,Kennedy W,!$
DAN 408,Wrk Performance I,1.00,Lecture,16319,23,30,-,N/A,N/A,Mockli S,!$
DAN 408,Wrk Performance I,1.00,Lecture,16320,30,30,-,N/A,N/A,Thomas H,!$
DAN 425,Top Senior Seminar,1.00,Lecture,11504,14,20,0900-0950,f,352 GRX,Honka R,N/A
DAN 452,Dance Composition III,3.00,Lecture,11506,13,20,1400-1550,mw,354 GRX,Thomas H,!
DAN 458,Music for Dancers,3.00,Lecture,11507,17,25,1000-1150,mw,354 GRX,Cherry C,!
DAN 486,Top UO Stu Dance Coll,3.00,Lecture,16298,21,30,1600-1750,tr,353 GRX,Garner B,!
DAN 486,Top UO Stu Dance Coll,3.00,Lecture,16298,21,30,1000-1150,f,353 GRX,Thomas H,N/A
DAN 491,Teaching Dance,3.00,Lecture,11508,23,30,1400-1550,tr,354 GRX,Kennedy W,!
DAN 494,Adv Movement Practice,3.00,Lecture,11509,21,30,1200-1320,mtwr,353 GRX,Mockli S,!$
DANC 170,Contemporary I,1.00,Lecture,11511,34,60,0830-0950,mw,352 GRX,Cranford B,$
DANC 172,Ballet I,1.00,Lecture,11512,44,60,0830-0950,tr,354 GRX,Garner B,$
DANC 175,Hip Hop I,1.00,Lecture,16296,2,60,1030-1150,tr,350 GRX,Thomas H,$
DANC 185,African I,1.00,Lecture,11513,20,60,1030-1150,mw,350 GRX,Honka R,$
DANC 199,Sp St Salsa,1.00,Lecture,11514,9,40,1030-1150,tr,352 GRX,Moses F,$
DANC 270,Contemporary II,1.00,Lecture,11515,9,30,0830-0950,mw,353 GRX,Thomas H,!$
DANC 272,Ballet II,1.00,Lecture,11516,3,30,0830-0950,tr,353 GRX,Kennedy W,!$
DANC 275,Hip Hop II,1.00,Lecture,11517,2,60,1030-1150,tr,350 GRX,Thomas H,$
DANC 285,African II,1.00,Lecture,11518,20,60,1030-1150,mw,350 GRX,Honka R,!$
DANC 370,Contemporary III,1.00,Lecture,11519,17,30,0830-0950,mw,350 GRX,Honka R,!$
DANC 372,Ballet III,1.00,Lecture,11520,2,35,0830-0950,tr,352 GRX,Moses F,!$
DANC 375,Hip hop III,1.00,Lecture,11521,8,30,1030-1150,tr,354 GRX,King E,!$
DSCI 101,Fdn Data Science I >3,4.00,Lecture,11522,5,100,1600-1720,tr,129 MCK,Mostoufi S,!A8
DSCI 101,Fdn Data Science I >3,4.00,+ Lab,11523,2,25,0900-1050,f,117 ED,Diaz Monzon M,!A
DSCI 101,Fdn Data Science I >3,4.00,+ Lab,11524,0,25,1100-1250,f,117 ED,Diaz Monzon M,!A
DSCI 101,Fdn Data Science I >3,4.00,+ Lab,11525,2,25,1300-1450,f,117 ED,Dragu J,!A
DSCI 101,Fdn Data Science I >3,4.00,+ Lab,15629,1,25,1500-1650,f,117 ED,Dragu J,!A
DSCI 311,Princ & Tech Data Sci,4.00,Lecture,11526,25,75,1600-1720,tr,245 STB,Muehleisen A,!8
DSCI 311,Princ & Tech Data Sci,4.00,+ Lab,11528,15,25,0900-0950,w,101 VOL,Muehleisen A,!
DSCI 311,Princ & Tech Data Sci,4.00,+ Lab,15630,8,25,1500-1550,w,230 LA,Delevich C,!
DSCI 311,Princ & Tech Data Sci,4.00,+ Lab,15631,2,25,1600-1650,w,101 VOL,Delevich C,!
DSCI 345M,Stats for Data Science,4.00,Lecture,11529,0,32,1000-1120,mw,130 GSH,Young B,!8
DSCI 345M,Stats for Data Science,4.00,Lecture,16483,34,45,1400-1520,mw,112 LIL,Levin D,!8
DSCI 411,Capstone Project,4.00,Lecture,11530,10,10,-,N/A,N/A,Sventek J,!8
EALL 402,Superv Tutoring,1.00-12.00,Lecture,11541,5,5,tba,tba,tba,STAFF,N/A
EALL 410,CHN JPN KRN Sounds,4.00,Lecture,15512,5,20,1200-1320,mw,101 VOL,Idemaru K,N/A
EALL 460,Teach E Asian Lang/Lit,2.00,Lecture,11543,5,5,0800-1650,mtwrf 9/18-9/22,240 TYKE,Chan R,P
EC 101,Contemp Econ Issues >2,4.00,Lecture,11550,1,192,1200-1320,tr,180 PLC,Urbancic M,N/A
EC 101,Contemp Econ Issues >2,4.00,+ Dis,11551,0,32,-,N/A,ASYNC WEB,Chennupati A,N/A
EC 101,Contemp Econ Issues >2,4.00,+ Dis,11552,0,32,-,N/A,ASYNC WEB,Chennupati A,N/A
EC 101,Contemp Econ Issues >2,4.00,+ Dis,11553,0,32,-,N/A,ASYNC WEB,Cloutier C,N/A
EC 101,Contemp Econ Issues >2,4.00,+ Dis,11554,0,32,-,N/A,ASYNC WEB,Cloutier C,N/A
EC 101,Contemp Econ Issues >2,4.00,+ Dis,11555,0,32,-,N/A,ASYNC WEB,Hu D,N/A
EC 101,Contemp Econ Issues >2,4.00,+ Dis,11556,1,32,-,N/A,ASYNC WEB,Hu D,N/A
EC 201,Intro Econ Analy Micro >2,4.00,Lecture,11559,101,520,1000-1120,tr,156 STB,Miller K,N/A
EC 201,Intro Econ Analy Micro >2,4.00,+ Dis,11560,1,40,1600-1650,r,248 GER,Pabst A,N/A
EC 201,Intro Econ Analy Micro >2,4.00,+ Dis,11561,0,55,1600-1650,r,166 LA,Castro A,N/A
EC 201,Intro Econ Analy Micro >2,4.00,+ Dis,11562,14,40,1700-1750,r,140 ALL,Castro A,N/A
EC 201,Intro Econ Analy Micro >2,4.00,+ Dis,11563,14,45,0900-0950,f,275 LIL,Pabst A,N/A
EC 201,Intro Econ Analy Micro >2,4.00,+ Dis,11564,1,45,1000-1050,f,175 LIL,Pabst A,N/A
EC 201,Intro Econ Analy Micro >2,4.00,+ Dis,11565,9,55,1000-1050,f,214 MCK,Mensah E,N/A
EC 201,Intro Econ Analy Micro >2,4.00,+ Dis,11566,3,55,1100-1150,f,214 MCK,Mensah E,N/A
EC 201,Intro Econ Analy Micro >2,4.00,+ Dis,11567,26,55,1100-1150,f,276 ED,Breeden D,N/A
EC 201,Intro Econ Analy Micro >2,4.00,+ Dis,11568,14,50,1300-1350,f,276 ED,Breeden D,N/A
EC 201,Intro Econ Analy Micro >2,4.00,+ Dis,11569,19,40,1300-1350,f,140 ALL,Leidenz Font J,N/A
EC 201,Intro Econ Analy Micro >2,4.00,+ Dis,11570,0,40,1400-1450,f,195 ANS,Leidenz Font J,N/A
EC 202,Intro Econ Analy Macro >2,4.00,Lecture,11572,85,340,1600-1720,tr,156 STB,Song K,N/A
EC 202,Intro Econ Analy Macro >2,4.00,+ Dis,11573,8,50,1000-1050,f,112 LIL,Woolley D,N/A
EC 202,Intro Econ Analy Macro >2,4.00,+ Dis,11575,27,50,0900-0950,f,214 MCK,Karki G,N/A
EC 202,Intro Econ Analy Macro >2,4.00,+ Dis,11576,38,50,1000-1050,f,221 MCK,Karki G,N/A
EC 202,Intro Econ Analy Macro >2,4.00,+ Dis,11577,1,45,1100-1150,f,175 LIL,Woolley D,N/A
EC 202,Intro Econ Analy Macro >2,4.00,+ Dis,11578,10,50,1100-1150,f,132 LIL,Shah D,N/A
EC 202,Intro Econ Analy Macro >2,4.00,+ Dis,11579,1,55,1300-1350,f,214 MCK,Shah D,N/A
EC 311,Interm Microec Theory,4.00,Lecture,11581,7,90,1400-1550,mw,125 MCK,Colas M,!
EC 311,Interm Microec Theory,4.00,Lecture,11582,5,90,1200-1350,tr,125 MCK,Wong W,!
EC 311,Interm Microec Theory,4.00,Lecture,11583,3,90,1400-1550,tr,125 MCK,Wong W,!
EC 313,Interm Macroec Theory,4.00,Lecture,11586,0,90,1200-1350,tr,240A MCK,Evans G,!
EC 313,Interm Macroec Theory,4.00,Lecture,11587,31,60,0800-0950,mw,132 LIL,Jetton O,!
EC 320,Intro to Econometrics,4.00,Lecture,11588,21,70,1400-1520,tr,140 TYKE,O'Briant C,!
EC 320,Intro to Econometrics,4.00,+ Lab,11589,14,50,-,N/A,ASYNC WEB,O'Briant C,N/A
EC 320,Intro to Econometrics,4.00,+ Lab,11590,7,20,1600-1650,w,SYNC WEB,O'Briant C,N/A
EC 328,Behave Econ & Apps >2,4.00,Lecture,16270,2,90,1400-1550,mw,221 MCK,Wu J,!
EC 333,Resour & Envir Ec Iss >2,4.00,Lecture,16292,6,90,1400-1520,tr,32 TYKE,Holloway S,!
EC 350,Labor Market Issues >2,4.00,Lecture,11595,30,80,1000-1120,tr,220 CHA,Ren T,!
EC 370,Money & Banking >2,4.00,Lecture,11596,2,85,1000-1120,tr,128 CHI,Martinez Lazo E,!
EC 390,Prob/Iss Dev Economies >2 >GP >IC,4.00,Lecture,11598,21,60,1200-1320,mw,242 GER,Dudhe P,!
EC 401,Research,1.00-21.00,Lecture,11599,18,20,tba,tba,tba,STAFF,N/A
EC 404,Internship,1.00-4.00,Lecture,11600,18,20,-,N/A,N/A,Piger J,8
EC 405,Reading,1.00-21.00,Lecture,11601,20,20,tba,tba,tba,STAFF,N/A
EC 410,Econ Crime,4.00,Lecture,11603,33,70,1400-1520,mw,32 TYKE,Hansen B,!
EC 411,Adv Micro Theory,4.00,Lecture,11604,11,25,0800-0950,mw,175 LIL,van den Nouweland A,!
EC 418,Ec Analy Commun Iss I,2.00,Lecture,16185,9,15,1000-1150,f,212 LIL,Harbaugh W,!
EC 421,Intro Econometrics,4.00,Lecture,11605,39,80,1400-1520,mw,101 LIB,Matsuzawa K,!
EC 421,Intro Econometrics,4.00,+ Lab,11606,9,40,-,N/A,ASYNC WEB,Dickinson A,N/A
EC 421,Intro Econometrics,4.00,+ Lab,11607,30,40,1600-1650,t,SYNC WEB,Dickinson A,N/A
EC 423,Econometrics,4.00,Lecture,15737,16,40,1000-1120,tr,260 CON,Davis J,!
EC 423,Econometrics,4.00,Lecture,15737,16,40,1000-1050,f,360 CON,N/A,N/A
EC 427,Games & Decisions,4.00,Lecture,15738,23,38,1200-1320,mw,101 ALL,van den Nouweland A,!
EC 428,Behav & Exper Econ,4.00,Lecture,16303,24,70,1400-1520,tr,128 CHI,Davis J,!
EC 430,Urban & Regional Econ >IP >US,4.00,Lecture,11609,27,60,1000-1120,mw,242 GER,Colas M,!
EC 448,Political Economy,4.00,Lecture,11611,38,60,1000-1120,tr,242 GER,Ellis C,!8
EC 450,Labor Economics,4.00,Lecture,11612,37,60,1400-1520,tr,101 LIB,Waddell G,!8
EC 460,Theor Industrial Org,4.00,Lecture,11613,51,70,1200-1320,tr 9/26-10/08,101 LIB,Waddell G,!8
EC 460,Theor Industrial Org,4.00,Lecture,11613,51,70,1200-1320,tr 10/09-12/03,128 CHI,N/A,N/A
EC 482,Econ of Globalization,4.00,Lecture,15740,41,60,1600-1720,tr,112 LIL,Cristea A,!8
EDST 111,Education & Soc Change >2,4.00,Lecture,11659,1,112,0830-0950,tr,220 HED,Clifford P,!U
EDST 111,Education & Soc Change >2,4.00,+ Dis,11660,0,28,0900-0950,f,144 HED,Pinsoneault A,!U
EDST 111,Education & Soc Change >2,4.00,+ Dis,11661,0,28,1000-1050,f,276 ED,Sullivan B,N/A
EDST 111,Education & Soc Change >2,4.00,+ Dis,11662,1,27,0900-0950,f,276 ED,Sullivan B,N/A
EDST 111,Education & Soc Change >2,4.00,+ Dis,11663,0,29,1000-1050,f,116 ED,Pinsoneault A,N/A
EDST 211,Childhood Studies,4.00,Lecture,11664,0,60,1000-1150,tr,112 LIL,Graham M,N/A
EDST 225,Sch & Reprsnt in Media >AC >US,4.00,Lecture,16258,2,80,1600-1750,tr,221 MCK,Schmitke A,N/A
EDST 331,Autobio of Schooling,4.00,Lecture,11667,0,110,1600-1750,tr,220 HED,Springer S,!
EDST 401,Research,1.00-18.00,Lecture,11668,5,5,tba,tba,tba,STAFF,N/A
EDST 405,Reading,1.00-18.00,Lecture,11669,5,5,tba,tba,tba,STAFF,N/A
EDST 406,Prac Fld Exp Secondary,1.00,Lecture,16234,16,25,1100-1150,f,142 HED,Clifford P,N/A
EDST 406,Prac Fld Exp Secondary,1.00,Lecture,16234,16,25,1100-1150,f,142 HED,Clifford P,N/A
EDST 410,EO: Plants as Teachers,4.00,Lecture,16245,0,25,1400-1550,mw,115 ED,Sky N,N/A
EDST 420,Liv in Stratified Soc,4.00,Lecture,11671,1,75,1400-1550,tr,129 MCK,Heffernan J,!
EDST 422,Technology Education,4.00,Lecture,11673,1,40,1200-1350,mw,144 HED,Ramshaw D,N/A
EDST 448,Integrating the Arts,4.00,Lecture,11675,0,30,1400-1650,w,103 JSMA,Abia-Smith L,N/A
EDST 454,Patriarchy and Educ,4.00,Lecture,16332,1,25,1200-1350,mw,119 ED,O'Neal P,!
EDST 456,Decolonization and Edu,4.00,Lecture,16250,1,25,1000-1150,tr,119 ED,Hatch S,!
EDST 457,Imm  Diaspora & Educ,4.00,Lecture,16333,1,25,1400-1550,tr,119 ED,Lucero A,!
EDST 471,Found Algebra Learning,4.00,Lecture,16287,1,24,1000-1150,mw,119 ED,Jacobson K,N/A
ENG 104,Intro Lit: Fiction >1,4.00,Lecture,11714,1,40,1400-1450,mwf,360 CON,Ecklund A,G
ENG 104,Intro Lit: Fiction >1,4.00,Lecture,11715,0,40,1600-1720,tr,233 TYKE,Elliott M,G
ENG 107,World Literature >1 >GP >IC,4.00,Lecture,15904,0,40,1000-1120,tr,195 ANS,Huang H,G
ENG 200,Pub Speak Liberal Art,4.00,Lecture,11718,7,22,1000-1120,tr,473 MCK,Waddell A,!G
ENG 205,Top Short Story,4.00,Lecture,11719,0,40,1400-1520,tr,117 FEN,Southworth H,Gc
ENG 205,Top Short Story,4.00,Lecture,15905,6,40,1600-1720,tr,101 ALL,Southworth H,Gc
ENG 205,Top Fantasy,4.00,Lecture,16633,0,40,1200-1320,mw,140 TYKE,Wheeler E,N/A
ENG 207,Shakespeare >1,4.00,Lecture,11720,0,40,1400-1520,tr,242 GER,Dawson B,G
ENG 208,Shakespeare >1,4.00,Lecture,15907,2,40,1100-1150,mwf,360 CON,Bovilsky L,G
ENG 209,Craft of the Sentence,4.00,Lecture,15908,6,40,1200-1350,tr,360 CON,Upton C,G
ENG 230,Intro Environment Lit >1,4.00,Lecture,15909,0,40,1400-1520,tr,116 ED,LeMenager S,G
ENG 243,Int Chicano/Latino Lit >1 >IP >US,4.00,Lecture,11722,5,40,1200-1250,mwf,260 CON,Cortez J,G
ENG 244,Intro Native Amer Lit >1 >IP >US,4.00,Lecture,15912,0,39,1200-1320,tr,233 TYKE,Brown K,G
ENG 250,Lit & Digital Culture >1,4.00,Lecture,11723,11,100,1200-1320,tr,220 CHA,Burkert M,G
ENG 250,Lit & Digital Culture >1,4.00,+ Dis,15913,1,25,1500-1550,f,303 GER,Matsuoka O,N/A
ENG 250,Lit & Digital Culture >1,4.00,+ Dis,15914,4,25,1600-1650,f,125 LLCN,Matsuoka O,N/A
ENG 250,Lit & Digital Culture >1,4.00,+ Dis,16312,2,25,1500-1550,f,349 MCK,Davies R,N/A
ENG 250,Lit & Digital Culture >1,4.00,+ Dis,16313,4,25,1600-1650,f,349 MCK,Davies R,N/A
ENG 260M,Media Aesthetics,4.00,Lecture,11724,0,12,1200-1350,tr,36 LIB,Purnama A,Gt9
ENG 260M,Media Aesthetics,4.00,Lecture,11725,0,12,1400-1550,mw,214 MCK,Ok H,Gt9
ENG 280,Intro to Comic Studies >1,4.00,Lecture,11726,0,50,1200-1320,mw,101 LIB,Kelp-Stebbins K,!AGU
ENG 280,Intro to Comic Studies >1,4.00,+ Dis,11727,0,25,1100-1150,f,285 LIL,Pflueger M,!U
ENG 280,Intro to Comic Studies >1,4.00,+ Dis,11728,0,25,1000-1050,f,201 CHA,Pflueger M,!U
ENG 303,Fdn English Major:Text,4.00,Lecture,11729,3,95,1000-1120,tr,221 MCK,Dawson B,!G
ENG 303,Fdn English Major:Text,4.00,Lecture,11729,3,95,1000-1120,tr,345 MCK,Laskaya A,N/A
ENG 303,Fdn English Major:Text,4.00,+ Dis,11730,2,22,0900-0950,f,203 CON,Olivar K,N/A
ENG 303,Fdn English Major:Text,4.00,+ Dis,11731,1,25,1000-1050,f,144 HED,Olivar K,N/A
ENG 303,Fdn English Major:Text,4.00,+ Dis,11732,0,23,1100-1150,f,191 ANS,Zeller H,N/A
ENG 303,Fdn English Major:Text,4.00,+ Dis,11733,0,24,1200-1250,f,185 LIL,Zeller H,!
ENG 330,Oral Controv & Advoc >1,4.00,Lecture,11736,2,20,1300-1350,mwf,330 CON,Cortez J,!G
ENG 381M,Film  Media  & Culture >1 >GP >IP,4.00,Lecture,11740,1,17,1400-1550,mw,189 PLC,McGuffie A,AG
ENG 399,Sp St Writing Assoc,1.00-5.00,Lecture,11743,13,15,1730-1850,r 9/28,222 LIB,Bryant-Berg K,!GP
ENG 399,Sp St Writing Assoc,1.00-5.00,Lecture,11743,13,15,1730-1850,r 10/12,222 LIB,N/A,N/A
ENG 399,Sp St Writing Assoc,1.00-5.00,Lecture,11743,13,15,1730-1850,r 10/26,222 LIB,N/A,N/A
ENG 399,Sp St Writing Assoc,1.00-5.00,Lecture,11743,13,15,1730-1850,r 11/09,222 LIB,N/A,N/A
ENG 399,Sp St Writing Assoc,1.00-5.00,Lecture,11743,13,15,1730-1850,r 11/16,222 LIB,N/A,N/A
ENG 401,Research,1.00-21.00,Lecture,11746,15,15,tba,tba,tba,STAFF,!
ENG 403,Thesis,1.00-12.00,Lecture,11747,15,15,tba,tba,tba,STAFF,!
ENG 404,Intern Writ Associate,1.00-6.00,Lecture,11748,13,15,-,N/A,N/A,Bryant-Berg K,!
ENG 404,Intern Disability Stdy,1.00-6.00,Lecture,11749,9,10,-,N/A,N/A,STAFF,!
ENG 404,Intern Ctr Teach & Wri,1.00-6.00,Lecture,11750,15,15,tba,tba,tba,STAFF,!
ENG 404,Intern Commun Literacy,1.00-6.00,Lecture,11751,5,5,-,N/A,N/A,STAFF,!
ENG 405,Reading,1.00-21.00,Lecture,11752,14,15,tba,tba,tba,STAFF,!
ENG 407,Sem Writing for Comics,4.00,Lecture,11753,0,13,1400-1520,tr,222 LIB,Johnson M,!Gk
ENG 407,Sem Horror,4.00,Lecture,16375,3,15,1400-1650,f,322 LIB,Eccleston R,!
ENG 410,Medicine Ethics Lit,4.00,Lecture,15919,0,26,1200-1320,tr,106 CON,Wood M,!G
ENG 410,Digital Storytelling,4.00,Lecture,15920,11,25,1000-1120,tr,101 ALL,Burkert M,!G
ENG 428,Old English I,4.00,Lecture,11756,0,33,1400-1450,mwf,140 ALL,Bayless M,!MGr
ENG 457,Top Secrets & Scandals,4.00,Lecture,11758,8,25,1000-1120,tr,117 FEN,Cheng M,!G
ENG 479,Top Virginia Woolf,4.00,Lecture,15922,6,25,1000-1120,tr,301 CON,Southworth H,!G
ENG 492,Hist Rhetoric & Compos,4.00,Lecture,15923,8,23,1000-1120,tr,175 LIL,Crosswhite J,!G
ENVS 202,Intro Env Stu: Nat Sci >3,4.00,Lecture,11775,12,216,1200-1320,tr,282 LIL,Rempel A,!U
ENVS 202,Intro Env Stu: Nat Sci >3,4.00,+ Dis,11776,3,18,0800-0850,f,221 FR,Feng W,N/A
ENVS 202,Intro Env Stu: Nat Sci >3,4.00,+ Dis,11777,2,18,0900-0950,f,221 FR,Feng W,N/A
ENVS 202,Intro Env Stu: Nat Sci >3,4.00,+ Dis,11778,0,18,1000-1050,f,221 FR,Feng W,N/A
ENVS 202,Intro Env Stu: Nat Sci >3,4.00,+ Dis,11779,1,18,1100-1150,f,221 FR,Sackitey E,N/A
ENVS 202,Intro Env Stu: Nat Sci >3,4.00,+ Dis,11780,2,18,1200-1250,f,221 FR,Sackitey E,!U
ENVS 202,Intro Env Stu: Nat Sci >3,4.00,+ Dis,11781,1,18,1300-1350,f,225 FR,Sackitey E,N/A
ENVS 202,Intro Env Stu: Nat Sci >3,4.00,+ Dis,11782,0,18,1400-1450,f,221 FR,Kemper A,N/A
ENVS 202,Intro Env Stu: Nat Sci >3,4.00,+ Dis,11783,0,18,1500-1550,f,221 FR,Kemper A,N/A
ENVS 202,Intro Env Stu: Nat Sci >3,4.00,+ Dis,11784,0,18,1000-1050,f,192 ANS,Suechting P,N/A
ENVS 202,Intro Env Stu: Nat Sci >3,4.00,+ Dis,11785,2,18,1100-1150,f,192 ANS,Suechting P,N/A
ENVS 202,Intro Env Stu: Nat Sci >3,4.00,+ Dis,11786,1,18,1200-1250,f,192 ANS,Suechting P,N/A
ENVS 202,Intro Env Stu: Nat Sci >3,4.00,+ Dis,11787,0,18,1300-1350,f,192 ANS,Kemper A,N/A
ENVS 203,Intro Env Stu: Hum >1,4.00,Lecture,11788,3,193,1600-1720,tr,282 LIL,LeMenager S,!U
ENVS 203,Intro Env Stu: Hum >1,4.00,+ Dis,11789,0,24,0800-0850,f,101 VOL,Miller S,N/A
ENVS 203,Intro Env Stu: Hum >1,4.00,+ Dis,11790,1,24,0900-0950,f,246 GER,Miller S,!U
ENVS 203,Intro Env Stu: Hum >1,4.00,+ Dis,11791,0,25,1000-1050,f,41 LIB,Gekiere K,!U
ENVS 203,Intro Env Stu: Hum >1,4.00,+ Dis,11792,1,24,1100-1150,f,41 LIB,Lapporte L,N/A
ENVS 203,Intro Env Stu: Hum >1,4.00,+ Dis,11793,0,24,1200-1250,f,42 LIB,Gekiere K,!U
ENVS 203,Intro Env Stu: Hum >1,4.00,+ Dis,11794,0,24,1300-1350,f,42 LIB,Lapporte L,!U
ENVS 203,Intro Env Stu: Hum >1,4.00,+ Dis,11795,0,24,1400-1450,f,101 VOL,Dockstader S,!U
ENVS 203,Intro Env Stu: Hum >1,4.00,+ Dis,11796,1,24,1500-1550,f,103 PETR,Dockstader S,N/A
ENVS 225,Intro to Food Studies >2 >GP >IC,4.00,Lecture,11797,3,157,1000-1120,mw,101 LLCS,Martin G,!U
ENVS 225,Intro to Food Studies >2 >GP >IC,4.00,+ Dis,11798,2,22,1000-1050,f,142 COL,Imtiaz Y,!U
ENVS 225,Intro to Food Studies >2 >GP >IC,4.00,+ Dis,11799,0,23,1100-1150,f,142 COL,Imtiaz Y,!U
ENVS 225,Intro to Food Studies >2 >GP >IC,4.00,+ Dis,11800,0,23,1200-1250,f,142 COL,Imtiaz Y,!U
ENVS 225,Intro to Food Studies >2 >GP >IC,4.00,+ Dis,11801,0,23,1300-1350,f,142 COL,Revell M,N/A
ENVS 225,Intro to Food Studies >2 >GP >IC,4.00,+ Dis,11802,0,22,1400-1450,f,142 COL,Revell M,N/A
ENVS 225,Intro to Food Studies >2 >GP >IC,4.00,+ Dis,11803,1,22,1500-1550,f,142 COL,Mensah S,N/A
ENVS 225,Intro to Food Studies >2 >GP >IC,4.00,+ Dis,11804,0,22,1600-1650,f,142 COL,Mensah S,N/A
ENVS 345,Environmental Ethics >1,4.00,Lecture,11805,0,60,1400-1520,mw,245 STB,Muraca B,8
ENVS 345,Environmental Ethics >1,4.00,+ Dis,11806,0,30,1000-1050,f,166 LA,Wolftail D,N/A
ENVS 345,Environmental Ethics >1,4.00,+ Dis,11807,0,30,1100-1150,f,140 TYKE,Collins M,N/A
ENVS 401,Research,1.00-12.00,Lecture,11809,5,5,tba,tba,tba,STAFF,N/A
ENVS 403,Thesis,1.00-8.00,Lecture,11810,9,10,tba,tba,tba,STAFF,N/A
ENVS 404,Intern Env Studies,1.00-12.00,Lecture,11811,1,15,-,N/A,N/A,Wood E,!
ENVS 406,Practicum,1.00-12.00,Lecture,11813,5,5,tba,tba,tba,STAFF,N/A
ENVS 410,Avian Ecology & Consrv,4.00,Lecture,11814,0,22,1400-1550,mw,142 COL,Boulay P,s8
ENVS 410,Climate Justice Prison,4.00,Lecture,15563,0,12,1800-2100,w,142 COL,Carey M,wx
ENVS 410,Cascade Ice & Fire,4.00,Lecture,15564,0,25,1200-1350,mw,142 COL,Sayre G,9
ENVS 411,Top Gaia theory & life,4.00,Lecture,11816,1,24,1400-1550,tr,471 MCK,Modi D,!
ENVS 411,Top Queer Ecologic Rei,4.00,Lecture,15565,1,24,1400-1550,tr,222 LA,Foor A,!$
ENVS 467,Sustain Agriculture,4.00,Lecture,16062,2,33,1600-1750,mw,142 COL,Martin G,!$
ENVS 477,Soil Science,4.00,Lecture,15566,0,36,1200-1350,t,142 COL,Silva L,!$
ENVS 477,Soil Science,4.00,+ Lab,15567,0,16,1200-1320,r,142 COL,Silva L,!
ENVS 477,Soil Science,4.00,+ Lab,15568,0,19,1330-1450,r,142 COL,Silva L,!
ERTH 101,Exploring Planet Earth >3,4.00,Lecture,11829,6,210,1000-1120,mw,123 GSH,Rempel A,$Y
ERTH 101,Exploring Planet Earth >3,4.00,+ Lab,11830,0,23,0900-0950,t,47 COL,Wilde K,N/A
ERTH 101,Exploring Planet Earth >3,4.00,+ Lab,11831,0,23,1600-1650,t,47 COL,Dadfarin A,N/A
ERTH 101,Exploring Planet Earth >3,4.00,+ Lab,11832,2,23,1300-1350,w,47 COL,Dadfarin A,N/A
ERTH 101,Exploring Planet Earth >3,4.00,+ Lab,11833,2,23,1300-1350,r,47 COL,Fatema U,N/A
ERTH 101,Exploring Planet Earth >3,4.00,+ Lab,11834,0,23,0900-0950,f,47 COL,Mitchell M,N/A
ERTH 101,Exploring Planet Earth >3,4.00,+ Lab,11835,1,23,1000-1050,f,47 COL,Mitchell M,N/A
ERTH 101,Exploring Planet Earth >3,4.00,+ Lab,11836,0,24,1100-1150,f,47 COL,Mitchell M,N/A
ERTH 101,Exploring Planet Earth >3,4.00,+ Lab,11837,1,24,1200-1250,f,47 COL,Mitchell M,N/A
